gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000013364.19,17658.46176552438,-1.6940180413137327,0.39399938162940895,-4.299544923923524,1.711491817123832e-05,0.000744459983882468
ENSG00000013573.17,2369.978862906701,2.0095245011269456,0.6035948067092873,3.3292607537208383,0.0008707683934352564,0.014029449767732386
ENSG00000013588.9,19749.015153208406,-2.0151281076225755,0.5950475091593317,-3.38649952584374,0.000707903988359318,0.01215286996232257
ENSG00000013810.20,3439.98226789844,1.4103659337816667,0.36753360261183726,3.8373795586554693,0.00012435419060094063,0.003372386824575178
ENSG00000016391.11,449.30297269284085,-2.3038060287641797,0.5264522117383096,-4.376097160190795,1.2082317398607164e-05,0.0005762722599518708
ENSG00000017260.20,7792.027143668101,1.0371855251959712,0.3271223359739067,3.170634992282225,0.0015210613974065415,0.020921892973444583
ENSG00000018236.15,1058.041200651472,3.397605367003305,0.755097377701335,4.499559218900063,6.809450894739048e-06,0.0003782808331350675
ENSG00000019102.12,1181.6454885468254,-2.951726015443686,0.8867916412271133,-3.328545148845995,0.0008730085361970796,0.014029449767732386
ENSG00000019144.19,2735.0537111345843,-1.0597310169048944,0.33101455553803866,-3.2014634981304164,0.0013673139757572127,0.019355088945718767
ENSG00000019186.10,1511.7315425970137,-2.780542958837386,0.8148717551771851,-3.412246088015146,0.0006442991958720027,0.011337530048907894
ENSG00000019485.13,774.7326612255888,1.0494227524369686,0.29958696891375963,3.5028985280700233,0.0004602247493142052,0.00884863246085388
ENSG00000019549.13,1667.4477447079514,2.397302003578513,0.5458266857431316,4.392057160625329,1.1228316780199907e-05,0.0005464511044217833
ENSG00000020256.20,1278.2524019634616,1.118690333352367,0.3185202786425897,3.5121479176138886,0.0004445005294435542,0.008620464884253522
ENSG00000020577.14,1718.1791559496298,-1.5495207610839103,0.46598206396048175,-3.32527983569625,0.0008832983113946941,0.01414308025576685
ENSG00000020633.19,1559.2671124553676,1.2133983079998578,0.4272498559679172,2.840020402700788,0.004511064852169557,0.043789256345221926
ENSG00000023734.11,7039.586175674705,1.3820886928679308,0.4263618063964669,3.2415865401948056,0.001188663379701342,0.017554371859422446
ENSG00000024526.17,481.03534810520523,2.202195986168848,0.455193370969397,4.837935098832763,1.3119496287559959e-06,0.00010900590176316122
ENSG00000025423.11,402.9544845496199,-2.1630860843677016,0.5477061786193647,-3.949354907443842,7.836209275315079e-05,0.002337408312975096
ENSG00000026025.16,17159.94219098882,-1.1634596880898864,0.3476517251868928,-3.346624232813533,0.0008180201549750882,0.01346515455892532
ENSG00000026559.14,192.9182315179283,5.667669612470401,0.7845067878748171,7.2245004123212055,5.029473383030587e-13,5.544994404791221e-10
ENSG00000028116.18,858.2196555214662,1.1648626268593496,0.4158833872625302,2.800935701055112,0.005095467058028114,0.04768578622865684
ENSG00000029153.14,3078.74380356472,2.0786368930196404,0.5093141660001587,4.081246962643863,4.47947272862808e-05,0.0015370333386635219
ENSG00000031691.7,334.4107509557948,1.3250406109279986,0.3553816835725831,3.7285000104890678,0.0001926229009228526,0.004624401553562454
ENSG00000033170.17,2694.9970485366093,-1.0125923499353149,0.3313423328609888,-3.056030725660815,0.00224288270459095,0.02755744595743564
ENSG00000033327.13,1420.2890970026729,-1.7276467178696184,0.3529164605247305,-4.8953418474754145,9.813498715586942e-07,8.576339654948162e-05
ENSG00000034971.17,5.89395620806072,-2.354265383571143,0.7912945356265648,-2.9752074323462665,0.002927904892292043,0.03306871305656084
ENSG00000035499.13,411.76911935236166,1.7248903510277773,0.4345196647910003,3.969648535601795,7.197872522971236e-05,0.0022090686924086775
ENSG00000036828.17,9.11179362123953,-2.9442848965686554,0.9231965472965018,-3.1892286698761274,0.0014265298547351082,0.01995679760174811
ENSG00000038427.16,13380.566509193344,-1.9867605381255427,0.7134351650508076,-2.7847807838068293,0.005356392255179544,0.04918032799318438
ENSG00000039139.9,1984.882376861307,-3.1420102981387172,0.7494097151194151,-4.192646872262727,2.757184595602332e-05,0.0010709308459748083
ENSG00000041802.11,2788.0443246220293,1.2336386206446193,0.30825306198526453,4.002032008050551,6.280080023979967e-05,0.0019847684000814307
ENSG00000042832.12,267.6283821195699,3.333965528807173,0.737694581001121,4.519438822883405,6.200376060278762e-06,0.0003512525291855548
ENSG00000042980.13,1605.9218000272795,-1.936785057460912,0.4556337771820007,-4.2507495151907335,2.1305633679667885e-05,0.0008787424308311941
ENSG00000043093.15,2927.3923855978533,1.6290667485427215,0.48638593298746696,3.349329489314607,0.0008100739914170327,0.013368319495664503
ENSG00000043355.12,399.92011786866817,3.5232166761605828,1.1627359363808805,3.03010904361218,0.002444654588978899,0.02928375419685756
ENSG00000047936.11,3679.266640973721,-2.9787763417916073,0.8147242057993247,-3.656177539084081,0.00025600408551758834,0.005653587913221626
ENSG00000048540.15,3757.421164924178,-3.830804811244749,0.7099282002960728,-5.396045416490184,6.812570909693636e-08,9.667442828038023e-06
ENSG00000049541.11,1884.7842212819946,1.1605090582531226,0.21235072303289068,5.465058190893813,4.62754973720133e-08,7.055782617918943e-06
ENSG00000049769.14,218.8321219295314,1.3224209444327277,0.4030779321967845,3.2808071065203235,0.0010351050841475413,0.015790999061782475
ENSG00000051180.17,468.7621229918372,1.7838034479976128,0.34190568884931827,5.217238279950807,1.8161056885136697e-07,2.1335520311985386e-05
ENSG00000051341.14,500.40220875551404,2.0152002991156954,0.45129452310004226,4.465377255794813,7.992778591734407e-06,0.00042905055867428234
ENSG00000051596.10,737.8580046472075,1.894770649084728,0.4036713837656132,4.6938443627326905,2.681180501478067e-06,0.00019408090675471917
ENSG00000052795.13,2937.8282994089464,-1.6748258418651496,0.4132617348228895,-4.052700022137121,5.062990427384085e-05,0.0016934728191477805
ENSG00000053524.12,124.5131094552698,1.3576085746404893,0.47071112091530104,2.8841650734756596,0.00392452974175162,0.04007451167031841
ENSG00000053918.18,1203.7590985109314,-2.0332190990398225,0.5014825889342441,-4.0544161330921575,5.0259677687881616e-05,0.0016844934303439575
ENSG00000056736.10,225.73368694785987,-1.5090883152946746,0.3941616011109971,-3.82860306798305,0.00012887265995098149,0.00343321077834097
ENSG00000057149.16,1135.443732415889,2.9682647277996805,0.9305767851561536,3.189704251327951,0.0014241845889265466,0.01993371642655247
ENSG00000057294.15,1413.2995711018496,2.4412301281069215,0.6570550546050878,3.71541183801437,0.000202872992795872,0.004790242453454424
ENSG00000058804.12,1724.4366469545523,1.0702789061546463,0.23874272027868787,4.4829802764469395,7.3607735093625795e-06,0.0004042079935744796
ENSG00000060138.13,12960.335878352163,1.1557109640490064,0.373095388550148,3.0976286481055406,0.0019507570547937516,0.02509804801421135
ENSG00000062524.16,263.0250575539061,-2.1804866497259696,0.5955864291745833,-3.661075106677434,0.000251159112424396,0.0055896552466190305
ENSG00000063660.9,9078.32895671485,2.356232329805008,0.5629012505479132,4.185871549426323,2.8407397057654758e-05,0.0010944866084108518
ENSG00000064102.15,1641.0843087534085,1.5252052828376155,0.39765710062459786,3.8354785578881496,0.00012532003986289085,0.0033762208107798552
ENSG00000064300.9,347.2464363417961,1.8728970721696823,0.4857072403934062,3.8560204922057575,0.00011524783101831719,0.003158297395927402
ENSG00000064655.19,2041.6958245519063,3.1065126361508857,0.7846002588429725,3.959357139050618,7.515178312713139e-05,0.0022723901512017104
ENSG00000065054.14,4343.2181571116835,-1.23526410504619,0.43869963847982485,-2.8157399657921034,0.004866503829154334,0.04617621061327672
ENSG00000065328.17,400.5332083531391,1.4580359003587027,0.3549396681604814,4.107841504205922,3.993740064306679e-05,0.0014150872551712108
ENSG00000065989.16,1450.5598348719031,-1.1361694494597607,0.26693044954332384,-4.2564250403188115,2.07721636595354e-05,0.0008629479294211337
ENSG00000066084.13,4275.5931390616915,1.7071639948478559,0.46913308565440026,3.6389759048149615,0.0002737244063253191,0.005939674570261371
ENSG00000066279.18,1202.7469958904849,1.5109397607093515,0.3836108172097153,3.9387308514904036,8.191375637791364e-05,0.002408264437510661
ENSG00000067141.17,3954.7304195589672,1.1659884321487888,0.37326240041325404,3.1237768145355,0.0017854583093687587,0.023444875143406076
ENSG00000067191.16,800.7518538205388,-1.8776883072141992,0.4824996626826852,-3.8915847044831136,9.959160784360997e-05,0.0028209421332382216
ENSG00000068078.20,5822.427680157987,2.6715975556245075,0.63509683245724,4.2065987721713,2.5924280650924326e-05,0.0010172281715364936
ENSG00000068489.13,1339.2280334789966,1.7772068293546313,0.4497366967205769,3.9516606990574674,7.761072851376296e-05,0.0023222458589217277
ENSG00000068650.18,8335.490010622347,-1.5556768308042774,0.48097677172034436,-3.2344115605416364,0.0012189366535364718,0.017881688420482583
ENSG00000069011.16,1921.0769641060062,2.3088924211076347,0.6936527486470546,3.3285998298299093,0.0008728371734693068,0.014029449767732386
ENSG00000069122.19,6420.291594504099,-3.155969438645046,0.5487224554244781,-5.751485851264581,8.846248568306388e-09,1.8243001094280764e-06
ENSG00000069535.14,766.6171481538702,-1.463658954589633,0.4854506423393475,-3.0150520504749534,0.0025693515823826257,0.03033379864456259
ENSG00000069764.10,83.31466539813806,-2.402393468810263,0.8273536153679789,-2.903708189806797,0.0036877169812801025,0.03835573558359729
ENSG00000069812.11,1365.4429306348948,3.783325314327686,0.780560724774522,4.846932716760202,1.2538492768012834e-06,0.00010509236701610756
ENSG00000069849.11,10064.297810149335,2.0294992975347257,0.5290433375212302,3.836168331773544,0.00012496876911423737,0.0033762208107798552
ENSG00000069956.12,3949.3111538254884,1.2563700023086009,0.4188494641502812,2.9995740948538527,0.002703573570012632,0.03135426721131814
ENSG00000069974.16,2721.2522924470773,-1.2311356929038004,0.32149646755326866,-3.829391042064292,0.0001284607436179469,0.0034254206658683234
ENSG00000070087.14,6655.1581278177655,2.4117052992515124,0.6026172090843511,4.002051821447294,6.279554012687564e-05,0.0019847684000814307
ENSG00000070182.21,977.2960967334392,-2.691494499139027,0.712128192241105,-3.779508420624034,0.0001571382794921378,0.003975612340372577
ENSG00000070601.10,10.767287073935133,2.4343834876900385,0.7578530435069168,3.2122104787296015,0.001317178357011872,0.018859599202669983
ENSG00000070731.11,508.4407951512605,2.5869789993259533,0.45618197942107397,5.670936415789607,1.420191042848901e-08,2.5765681166622624e-06
ENSG00000071242.12,3604.202004901868,-1.96271940979127,0.39898919903062174,-4.919229429167165,8.688558061937536e-07,7.686960396464182e-05
ENSG00000071539.14,1609.2605207529966,2.2359293559813094,0.4492762970428167,4.976735631722459,6.466554496948964e-07,6.057640021406602e-05
ENSG00000072041.17,181.121260350268,5.286184661009605,0.9642493133442008,5.482176225437078,4.201254205706531e-08,6.580817038610804e-06
ENSG00000072080.11,17.011164666294604,-3.641199406492134,1.0409177491437436,-3.4980664029289303,0.000468644434912612,0.008985156680959899
ENSG00000072274.13,11263.343618746792,1.638261636455296,0.5809878090812816,2.819786595945767,0.004805559660214343,0.04578929659644451
ENSG00000072571.20,799.6463599621354,1.8779957939641487,0.4543429272039473,4.133432439504326,3.573853842742473e-05,0.0013000573655103172
ENSG00000072864.16,2193.8909070723585,1.3017457513915285,0.3404676294615428,3.82340533650811,0.0001316211384252382,0.0034724458978473293
ENSG00000073111.14,2196.0301437896696,2.2929089745619415,0.3677594407854261,6.234806561770275,4.523366861110917e-10,1.5621965189607765e-07
ENSG00000073282.14,9385.925458522415,3.869309436905572,0.7690433984468742,5.031327808963522,4.870944718423683e-07,4.798131627271989e-05
ENSG00000073670.14,33.61599586767696,1.4978063600395277,0.4853819114603804,3.0858306102364654,0.002029844231735347,0.0257685938453028
ENSG00000073712.15,1769.7605792949173,-1.2881698940613262,0.4289530585879874,-3.003055621754228,0.002672835759998405,0.03114505571559117
ENSG00000074211.14,2074.3119059401884,4.7205406747108745,1.0746137717871258,4.392778874274454,1.1191093858147916e-05,0.000545565825584711
ENSG00000074276.10,78.05633014088166,2.028656526107532,0.6903706148773169,2.9385035840032634,0.003298008449029556,0.03572842486448686
ENSG00000074317.11,14.979799315677067,2.6141165811291263,0.7903124076980695,3.3077002912597844,0.0009406541981171059,0.014706619945425945
ENSG00000074410.14,5223.910104165172,3.672148111855225,0.8550605080574283,4.294606144538011,1.7500373803238412e-05,0.0007532255481528965
ENSG00000074416.14,6316.247003880257,-1.491238462513098,0.4141410008077611,-3.6007989056976073,0.0003172408811629984,0.0066329028873357765
ENSG00000074527.13,2117.004201226562,-1.375796826860207,0.4862793195343013,-2.829231619756679,0.004665991646677514,0.044867712362298195
ENSG00000074706.13,304.52051956525656,-1.8143607492914935,0.5541481653088722,-3.274143745076195,0.0010598268346678032,0.01608254961130364
ENSG00000075131.10,325.8991404475439,1.4820434096177861,0.31755204194990266,4.667088268484807,3.0549811126739427e-06,0.00020900008017851689
ENSG00000075218.19,798.6565130049307,1.862056049925843,0.4361681115107664,4.269124681023087,1.9624155667223476e-05,0.0008222090764563186
ENSG00000075461.6,375.66579887186134,-2.4829530459836886,0.7634184616756865,-3.2524142009005934,0.0011442913692362592,0.017101726850447013
ENSG00000075618.18,19220.456636291026,2.5141486712293513,0.6212638884787739,4.046828920614544,5.1916155777935075e-05,0.0017224266265908669
ENSG00000075651.16,2276.0888431123976,1.9194250678688718,0.47416156945935994,4.048040143905809,5.16482895162149e-05,0.0017155251668392818
ENSG00000075702.18,792.3672067839576,1.672734787427288,0.42725036325240245,3.915116126979401,9.036070580176664e-05,0.002616353163442061
ENSG00000075711.21,4265.787249132174,1.1548204407192681,0.36375349116281397,3.1747336280612553,0.0014997410565345249,0.020748106846313782
ENSG00000076003.5,2830.397263278467,1.1206535136546187,0.21630646917266572,5.180859906506365,2.2086533040868066e-07,2.5024129233853087e-05
ENSG00000076248.11,2345.9830723433943,1.4144286304506055,0.2549064286765303,5.548815060468636,2.876122144607133e-08,4.6843205269979246e-06
ENSG00000076344.16,84.20125930284482,-1.4370503530910004,0.4916421124528916,-2.9229602523699527,0.0034672077380467742,0.03685113452395654
ENSG00000076382.17,1224.3352929459907,1.2412397152198569,0.3682715257211547,3.370447152516728,0.0007504629902098043,0.012631838881012354
ENSG00000076641.4,1790.909097305448,-1.7805869187126904,0.27469494307439957,-6.482052049390762,9.04834115395018e-11,4.47190860651693e-08
ENSG00000077152.11,837.8025490911759,1.5086277402446173,0.30203004530867184,4.994959156142277,5.88482206424691e-07,5.567274735037547e-05
ENSG00000077157.22,2559.025632218365,-1.0901258649952352,0.28541140853018926,-3.819489454220354,0.0001337281764573291,0.003507152953476065
ENSG00000077264.15,170.59919478063136,-3.0440216413337575,0.7544196119717788,-4.034918489695397,5.462125594415499e-05,0.001793491754454986
ENSG00000078295.17,274.4858942381458,3.0771740002164916,0.9687230038249168,3.1765261979601425,0.001490503265806377,0.02067018679939032
ENSG00000078900.15,1043.1391483821296,2.4423281363632903,0.4916410891493705,4.967705487328098,6.774975150820447e-07,6.284940540397026e-05
ENSG00000079308.19,7499.320866230751,-1.2408590783214317,0.33953110927268443,-3.6546255834391665,0.0002575575704053731,0.0056791444274384775
ENSG00000079387.14,1174.790128304247,1.037192996833245,0.2208238265359875,4.696925205506364,2.641071066984596e-06,0.0001926369011071589
ENSG00000079841.18,158.5879754720991,-4.732625405436074,0.9219216154246743,-5.133435778329197,2.845001377057168e-07,3.104505483758947e-05
ENSG00000080007.8,74.74630029574128,-3.5777330066841304,0.8491164736386053,-4.213477323497152,2.5146884505033895e-05,0.0009956290667635312
ENSG00000080293.10,638.0067889124585,-2.7691213934138603,0.769514277198333,-3.5985315353676706,0.00032001905092749356,0.006686112314020848
ENSG00000080822.17,3493.175087772257,1.0500630656942467,0.35672047420949504,2.943657966426578,0.0032435824675629923,0.03537246629312884
ENSG00000080839.12,808.2064942145162,1.168791027418598,0.33954744266814046,3.4422024157635187,0.0005769983223740403,0.01045396419120214
ENSG00000080986.13,641.968092173482,1.6115857585789273,0.3786989944023534,4.255584995999959,2.0850313633460466e-05,0.0008644719221812793
ENSG00000081026.19,1547.1131433012492,-1.7259938698011306,0.3921955618193924,-4.4008500804911135,1.0782760812360738e-05,0.0005338304640523671
ENSG00000081041.9,976.0811331777153,-2.1545834976125278,0.5654906782412448,-3.8101131999444875,0.0001389031764626575,0.0036196905030018885
ENSG00000081189.16,1337.556007654941,-1.2771293021471888,0.4401744716138258,-2.9014161077193066,0.003714802322060946,0.03852561814829125
ENSG00000081277.13,29204.41057498432,6.287430417390974,0.9278645288023093,6.776237502587592,1.2334585268070126e-11,8.035701970664322e-09
ENSG00000081479.15,596.7972754013092,-2.9250142734667026,0.9227758797767813,-3.169799230311764,0.00152544299976429,0.02097171162640293
ENSG00000081803.16,2923.517761254527,-2.1425775216982546,0.6375675857449961,-3.3605496414857075,0.000777875505188086,0.01298648885044641
ENSG00000081842.18,6.176774350955191,-2.251138340479209,0.7345663051921869,-3.064581542288734,0.0021797474460905526,0.02709560301048816
ENSG00000081853.15,101.55720239311358,-1.728283807707694,0.5410127783103101,-3.194534171827634,0.001400567032872955,0.0196800264692663
ENSG00000083814.13,320.65663264728573,-1.5487504792472895,0.330438540736926,-4.686954723239458,2.7730028358970784e-06,0.00019724100816622767
ENSG00000084234.18,52471.940108695926,-1.04222646805689,0.34994496737805575,-2.978258198326774,0.00289891664308583,0.03285782743141768
ENSG00000084453.16,165.87486633002132,6.603887241855835,0.9281192937312395,7.115343131492058,1.1163475148267883e-12,1.1057307649593985e-09
ENSG00000084628.10,30.627497265607765,2.212235749051278,0.7858367699505013,2.8151339230291086,0.004875691079665844,0.046217488359332475
ENSG00000084774.14,4393.050847056164,1.1304374604132021,0.26387344732015516,4.284013688734862,1.835516120975428e-05,0.000781798954052907
ENSG00000085265.11,567.6607605205313,-2.0049044119055437,0.6746112813002098,-2.971940238001058,0.0029592427963108427,0.0333397474369821
ENSG00000085274.16,901.004149696643,1.1014769868824164,0.33144379740630636,3.3232692706937303,0.0008896898865747121,0.01419196471823268
ENSG00000085552.17,2905.8772759876824,1.8366163137741078,0.5420561606283097,3.3882399042291924,0.0007034270876209276,0.012117630689094886
ENSG00000085840.13,351.19086513835475,1.7464602430543257,0.3100907773439098,5.632093472800688,1.7803513945935153e-08,3.111815410123361e-06
ENSG00000085999.13,295.4949868194933,1.6187523444649041,0.41288455984641775,3.9205930710197485,8.833131262539163e-05,0.002567968637329464
ENSG00000086159.13,19.355144811926703,-2.4926758331810506,0.8553943682071404,-2.9140662200121352,0.003567542225592022,0.0375830936775433
ENSG00000086289.12,1358.6428178325114,-1.9625265491446202,0.5493746243927456,-3.5722919516239213,0.0003538705880962771,0.007230007418232204
ENSG00000086548.9,34944.239613350495,-3.3798199337970423,0.8159474873868496,-4.142202759421738,3.439860271738078e-05,0.0012673983893235475
ENSG00000086570.12,6337.764506026702,5.411435789144586,0.8936986395761058,6.055101294225208,1.4032933283871913e-09,3.970060564533705e-07
ENSG00000087085.16,778.2386916363812,-2.657066107185942,0.7102524371172831,-3.741016529236046,0.0001832774653387893,0.004471190250158634
ENSG00000087448.11,1767.237552013326,1.3351127080896545,0.28605163868245764,4.667383533403724,3.0505956658983732e-06,0.00020900008017851689
ENSG00000087494.16,3298.535790789837,6.524497429078634,0.848806629753939,7.6866711455470424,1.5101263306994085e-14,2.546339486441091e-11
ENSG00000087495.17,322.1394611766399,-3.7711480020737085,0.6940463854008673,-5.433567671266768,5.5238321191872584e-08,8.078604474311366e-06
ENSG00000087586.18,1147.9550932352886,1.6587506525622504,0.40108949500104046,4.1356123090632115,3.5400942466089607e-05,0.0012910534552041458
ENSG00000087842.11,1102.0745718329854,1.8872976953163523,0.4987656200435366,3.7839370226673052,0.0001543668994874786,0.003930596842492564
ENSG00000088325.16,4158.365721069184,2.3332711531701253,0.41230165792388257,5.65913599503615,1.521369652667323e-08,2.708699446814212e-06
ENSG00000088356.6,1208.1306440692588,1.1786258922030457,0.31099444336642945,3.7898615790196892,0.00015073125612388068,0.0038681391734924258
ENSG00000088726.16,577.618650151488,3.91103679474332,0.688738714127001,5.678549375143937,1.3584182359824628e-08,2.528510307430993e-06
ENSG00000088899.15,1472.66235314919,-1.6419282661047012,0.44211396007417186,-3.713812307191659,0.00020416023771925484,0.004812708235380297
ENSG00000088992.18,688.6577099578868,-2.8337066685455987,0.6974202724898521,-4.063126324718115,4.841980811092195e-05,0.0016348101289747675
ENSG00000089250.19,244.96011003571144,3.264028534390871,1.0828096648920629,3.014406539044179,0.0025748252853460586,0.03034842385051183
ENSG00000089356.18,181.9241762297847,2.2966382785664354,0.6718039322381425,3.4186139264101807,0.0006294096261509272,0.011140530093477694
ENSG00000089505.18,60.96665618713365,-1.249992495886438,0.36149837622454334,-3.4578094345574875,0.0005445864473840619,0.009987569107014801
ENSG00000089685.15,2575.264228989151,2.213014426721564,0.4057007275564386,5.454795311930277,4.902928966292503e-08,7.3582439172133296e-06
ENSG00000089847.12,110.80279718381973,-1.492748117839961,0.5258491456402781,-2.8387383153820265,0.004529228392481617,0.043876421720339835
ENSG00000090339.9,6679.331882029405,-1.8694997507215099,0.3425933179933906,-5.456906636916885,4.845009385354767e-08,7.319205665962786e-06
ENSG00000090376.11,2222.048811507013,-2.587087426820793,0.6834886872272088,-3.785121063694768,0.00015363376941992125,0.003923012514065399
ENSG00000090520.11,2395.6326369274025,1.059116393590058,0.30077413313497353,3.5213014581768425,0.00042943411440832214,0.00838537390293907
ENSG00000090889.12,1035.279882535062,1.5247995007428277,0.347906538038188,4.3827848402649385,1.1717181947042414e-05,0.0005616605694180113
ENSG00000091129.21,857.7531459269541,2.4335385924682873,0.7210434911354442,3.375023313276342,0.0007380943792603369,0.012460232851294203
ENSG00000091490.11,8002.633624090462,-1.1133766376452772,0.3080330017570661,-3.614471927664929,0.0003009604220919716,0.006385662841795978
ENSG00000091536.19,92.59480209341672,-1.3165084353159562,0.4645236521673865,-2.8341042036790958,0.004595434451215936,0.044352905233705324
ENSG00000091583.11,263.1365487754436,-4.899176040070434,1.0257204919832814,-4.776326570796723,1.7852638238528631e-06,0.00013906137910527804
ENSG00000091651.9,459.3331135609572,1.490827664207067,0.3616556300043994,4.122229935115159,3.7522238673170994e-05,0.0013478383102336422
ENSG00000091844.8,282.39370632425505,-2.6022355435380886,0.5324702074296658,-4.887100737709948,1.0233174015543101e-06,8.84990071925151e-05
ENSG00000092295.12,442.0352574657363,2.8015311604192163,0.7340864967419718,3.8163502160208544,0.00013544023029803739,0.0035391013687267473
ENSG00000092470.12,665.0440595402506,1.7218516504488133,0.444065920949213,3.87746856765831,0.00010554895878568798,0.0029431526299530603
ENSG00000092621.13,2969.714462930161,2.6620341402253396,0.5474590815182147,4.86252622359096,1.1589701881777872e-06,9.799964732777661e-05
ENSG00000092853.14,570.5673374264367,1.2880176550011497,0.3889226299714853,3.311758061225657,0.0009271168729330913,0.014535550328998876
ENSG00000092964.18,5881.554394334275,-1.4614576280615148,0.3378346928935098,-4.325954849528099,1.518725311469125e-05,0.0006788395565944075
ENSG00000093009.11,971.1880424545052,2.3134383345859995,0.39294690303114527,5.887406967049272,3.923018678903323e-09,9.217486100882276e-07
ENSG00000094755.17,942.0963828615688,2.965710655864332,1.0600342488610999,2.797749845394797,0.005145995063306394,0.047950845590965414
ENSG00000094796.5,26.945378003576224,4.621518375880195,1.1364465370383983,4.0666394988751176,4.769593899845744e-05,0.0016141724809808531
